key,input,activity10
LYSTXBLNUSUUQY-UHFFFAOYSA-N,CN1CCN(C2Cc3ccccc3Sc3cc(C(F)(F)F)ccc32)CC1,0.87623763
QTDMWNSQXGCHID-UHFFFAOYSA-N,C=CCn1cc(CN2CCC(C(=O)Nc3cccc(-c4cccc(Cl)c4)c3)CC2)c(C)n1,0.5990099
HFARBHYZTFLIOC-UHFFFAOYSA-N,O=C1NC(=O)C(Cc2coc3ccc(Cl)cc3c2=O)S1,0.26336634
MPECPOWHZVAYGQ-UHFFFAOYSA-N,O=C(NCCCNc1nc2ccccc2[nH]1)c1cc(Cl)cc(Cl)c1,0.5693069
PBKPCQGTLBWXBQ-UHFFFAOYSA-N,Cc1c(-c2ccc(Cl)cc2)noc1-c1ccc2cc(CCN3CCCC3C)ccc2n1,0.9537954
CWOTYDZTMYXDCE-UHFFFAOYSA-N,Cc1ccc2c(CN3CCN(Cc4ccccc4)CC3)cc(=O)oc2c1,0.6031353
BNPYZAAZLNWAPS-UHFFFAOYSA-N,CCC(=O)NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21,1.0
XFNSRFBWAHYTEY-UHFFFAOYSA-N,Cn1c(C(=O)N2CCN(c3ccc(Cl)cc3)CC2)cc2c(=O)[nH]c3ccccc3c21,0.5607143
FRCSGPIZMKPBKK-UHFFFAOYSA-N,CC(=O)NCCNC(=O)c1ccc(O)cc1OCC(O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,0.5445545
JSXWZGIORINZQT-UHFFFAOYSA-N,CCOc1cc(CN2CCN(c3ccc(C(=O)NC)cc3C)CC2)cc2c1OC(C)C(=O)N2,0.4321075
MPVJXVLTCCVDNG-UHFFFAOYSA-N,CCOC(=O)N1CCN(C(=O)Cn2cc3c(n2)CCCC3)CC1,0.2867987
GVQXOJZYXJOGBQ-UHFFFAOYSA-N,Cc1ccc(Cl)c(OCC(=O)NC2CCN(Cc3ccccc3)CC2)c1,0.8673974
ORIYKQFGMBWPQQ-UHFFFAOYSA-N,COc1ccccc1C(=O)Nc1c(C(=O)N(CCN(C)C)Cc2ccco2)oc2ccccc12,0.5272277
HZIQQJMBLMRMQF-UHFFFAOYSA-N,COc1ccc(C2CC(=O)C=C(c3cccc(OC)c3)C2)cc1,0.690099
MMTVHRGDWDZSIP-UHFFFAOYSA-N,Cc1ccc(C)c(CN2CCC(CNC(=O)Nc3ccc(C)c(C)c3)CC2)c1,0.6881188
YPGNHGMZLLVIHB-UHFFFAOYSA-N,CN(C)C(=O)C(c1ccc(-c2ccc(F)cc2)cc1)C(N)C(=O)N1CCC(F)C1,0.8069307
GVERGJNQZKUDON-UHFFFAOYSA-N,Fc1ccc2c(C3CNCCC3F)c(-c3ccsc3)[nH]c2c1,0.9950495
JTXXNCZZNVMGHC-UHFFFAOYSA-N,Cc1ccc(CNC(=O)c2cc3c(=O)n4ccccc4nc3n(CC3CCCO3)c2=N)cc1,0.42079207
DFWUAFCLJJBUNR-UHFFFAOYSA-N,CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)cc3ccccc13)c(=O)n2C,0.18564357
BOUUBEXNRJSODJ-UHFFFAOYSA-N,COc1ccc(N2C(=O)CC(Cc3ccc(Br)cc3)C2=O)cc1,0.66831684
FYHWWYUCIGKACZ-BUHFOSPRSA-N,CCN1C(=O)/C(=C2/C=Cc3ccccc3N2CC)OC1=S,0.42871287
AUUVCUNDFOZPPU-UHFFFAOYSA-N,O=C(CSc1nnc(Cn2nnc(-c3ccccc3)n2)n1-c1ccccc1)Nc1ccccc1,0.47029704
XAAULRSZSPRGFW-UHFFFAOYSA-N,Cc1ncoc1C(=O)N1CCCC(C(=O)c2cccc3ccccc23)C1,0.21782178
SYOKQBCHXVCHMS-UHFFFAOYSA-N,COc1cc(C(=O)NC(CCSC)C(=O)OCC(=O)C(C)(C)C)cc(OC)c1OC,0.25264028
VWAOTKKMRJQOAB-UHFFFAOYSA-N,CC(C)c1ccc(C2C(C(=O)c3ccc4c(c3)OCCO4)C(=O)C(=O)N2CCN2CCOCC2)cc1,0.3770627
MTTFIFPOMXQPCT-GAHATOAQSA-N,NC(=O)N/N=C(/CCCCCC/C(=N\NC(N)=O)c1ccccc1)c1ccccc1,0.3061056
XSMBYIPGQDPNCW-UHFFFAOYSA-N,CN(C)CCN(C(=O)C1CCN(S(=O)(=O)c2cccs2)CC1)c1nc2c(F)cccc2s1,0.45544556
VVGIXYQMZGPIEN-UHFFFAOYSA-N,CC(C)N1OC2CC1c1nc3ccccc3n1C2,0.50866336
HNGLZPGVDVLMPF-UHFFFAOYSA-N,CC(NC(=O)OCc1ccccc1)C(=O)NCC1CCCO1,0.27128714
YPJVGZSUMGNWBX-UHFFFAOYSA-N,COc1ccccc1N(CC(=O)NC1CCCCC1)C(=O)c1cnn(C(C)C)c1,0.3019802
WGBHWNATCDLAHJ-UHFFFAOYSA-N,Cc1ccc(-c2nnn(CC(=O)N(CC(=O)NC3CCCC3)c3ccc(F)c(Cl)c3)n2)o1,0.3539604
DTINGPKYLRIBCY-UHFFFAOYSA-N,CCOc1ccc(C(=O)Nc2ccc(NC(=O)c3ccccc3)cc2)cc1Br,0.35148516
UJVBEXKCDJJMNK-UHFFFAOYSA-N,CC1CC(C)(C)NC(=S)N1CC(=O)NCc1ccc2c(c1)OCO2,0.3510726
XTPSBZOPOKFFRD-UHFFFAOYSA-N,CC(C)c1ccc(CN2CCN(S(=O)(=O)c3ccc(Cl)s3)CC2)cc1,0.7574257
NUKIUZWHVLPGCZ-UHFFFAOYSA-N,O=C(CSc1nc(C2CC2)nc2sc3c(c12)CCCC3)NCc1ccco1,0.4768977
NDZNPLRKGDSLQX-UHFFFAOYSA-N,O=C1CCN(Cc2ccccc2)N1,0.31023103
RPSRHRCHOHZXED-UHFFFAOYSA-N,COc1ccc(C(=O)C(CCC(CNC(C)(C)C)C(=O)c2ccc(OC)cc2)CNC(C)(C)C)cc1,0.5770627
FIEUJCUIAVWEJC-UHFFFAOYSA-N,CCOc1ccccc1N(CC(=O)NC1CCCCC1)C(=O)CCC(=O)Nc1cc(C)ccn1,0.33168316
QRFOWSJPPPKAEB-UHFFFAOYSA-N,Cn1c(SCC(=O)Nc2cccc(NC(=O)c3cccs3)c2)nnc1-c1ccncc1,0.28712872
AWXFBAFTDPYROB-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(NC(=O)c2ccc3nccnc3c2)cc1,0.31188118
NIBOQZCDCNIISB-UHFFFAOYSA-N,COC(=O)c1cn(CCOc2ccccc2OC)c2ccccc12,0.5289604
HYFLTVYJYMRSDE-UHFFFAOYSA-N,C=C1CCN(CC(=O)OC)S(=O)(=O)c2ccccc21,0.19636963
IRWYZTWOIJUUMP-UHFFFAOYSA-N,CCOCc1nnc(NC(=O)c2ccc(OC)cc2)s1,0.32425743
HADUQTYHPKJXOZ-UHFFFAOYSA-N,COc1ccc(NC(=O)N2CCCC2)cc1OC,0.27821782
LELPUNBOQMOIIH-UHFFFAOYSA-N,c1ccc2c(c1)ncn2CCN1CCCCC1,0.5581683
AJPRTZZJTUHVMM-UHFFFAOYSA-N,Cc1nccn1CCCN1C(=O)CNC1=S,0.60231024
PTZAIMLHBKSZQD-UHFFFAOYSA-N,CCn1c(SCc2nc3ccccc3[nH]2)nnc1-c1ccncc1,0.639604
DTKQJXWLIUBVTC-UHFFFAOYSA-N,COC(=O)c1cnn(C(=O)c2cc(OC)ccc2Br)c1N,0.20874588
LSAYWPZWLZUUMK-UHFFFAOYSA-N,CCN(C#N)c1nc(N(C)C)nc(N(C)C)n1,0.23349835
ZSURWDPNKHXGIP-LICLKQGHSA-N,Cc1cccc(/C=N/n2c(S)nnc2-c2ccccn2)c1,0.43976897
AJRYSFLLMRZGEZ-UHFFFAOYSA-N,O=C(COC(=O)Cc1ccsc1)Nc1ccccc1Cl,0.30816832
PTFHDARIIRTOTP-UHFFFAOYSA-N,Cn1nnnc1SCc1ccc(Cl)cc1,0.35905233
JHSJBKOPQJXJGT-UHFFFAOYSA-N,O=C(N/C(=N/c1ccccc1)N1CCOCC1)Nc1ccccc1,0.4529703
MGCHWFJGUPXVNL-GDNBJRDFSA-N,CCOC(=O)N1CCC(/N=c2\c(OCC)c(O)c2=O)CC1,0.21732673
GCORMIQKFYLLCF-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)oc3cc(OCc4nn[nH]n4)ccc23)cc1,0.33828384
MWHLIPWPVYGTJK-UHFFFAOYSA-N,CC(C)COc1ccc(C(=O)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2N2CCCC2)cc1,0.54950494
MBCXFSWKYQOLQH-UHFFFAOYSA-N,Cc1[nH]c(=O)[nH]c(=O)c1S(=O)(=O)N1CCN(c2ccccc2)CC1,0.38283828
ORFFMRZSPGALET-UHFFFAOYSA-N,Cc1cc2ccccc2n2c(SCC(=O)N3CCOCC3)nnc12,0.36716172
IVIYWFORLJOGDS-UHFFFAOYSA-N,CCC(=O)c1ccc(OCc2ccccc2)c(OC)c1,0.50775576
JJZIQMPGYNVDCM-UHFFFAOYSA-N,O=C1CN(C(=O)c2cc3ccccc3o2)c2ccccc2N1,0.36881188
PZCINJHXGXIOMO-UHFFFAOYSA-N,CCCC(=O)Nc1ccccc1-c1nnc(SCC)[nH]c1=O,0.32755774
ASUZXMTWZNODRS-UHFFFAOYSA-N,COC(=O)c1ccc(C2C(C(=O)c3cc4ccccc4o3)C(=O)C(=O)N2c2cc(C)on2)cc1,0.41584158
QXNLDVKMGFYFSP-UHFFFAOYSA-N,CC(=O)c1ccc(S(=O)(=O)NCCc2csc(-c3cccnc3)n2)cc1,0.48514852
SBHBGYLSQRUSCM-UHFFFAOYSA-N,CCN(CC)C(=O)c1ccc(NC(=O)c2ccc(-c3nn(C)c(=O)c4ccccc34)cc2)cc1,0.4009901
LWMQAANXGYCZIW-UHFFFAOYSA-N,Cn1nc(-c2ccncc2)cc1NC(=O)C(Cc1ccccc1)NCC(=O)O,0.17920792
HUWPFIVTOQXZNA-UHFFFAOYSA-N,O=C(O)CSc1nc2sc3c(c2c(=O)n1Cc1ccccc1)CCCCC3,0.3429043
TVWLHFBOHZUWAZ-UHFFFAOYSA-N,CC1CC(C(=O)Cc2ccccc2F)CCN1Cc1ncc[nH]c1=O,0.26443896
ZDWJOWARBXFWMD-UHFFFAOYSA-N,CCn1nc(C)cc1C(=O)N1CCCC(CCC(=O)NCc2ccccc2F)C1,0.3329208
KCBIYPQAGPBICE-BODUPIQHSA-N,COc1ccc(OCC(=O)N/N=C/C(C)=C/c2ccco2)c(Br)c1,0.3410891
ODNHYXIPQGZOHW-FOKLQQMPSA-N,C/C(CC(=O)Nc1cccc(Cl)c1Cl)=N\NC(=O)C(=O)NC1CCCCC1,0.26072606
LOEGBQXIPFEMDV-UHFFFAOYSA-N,CCOC(=O)CCc1c(C)c2ccc(OC3CCCCC3=O)cc2oc1=O,0.47418672
SDVGEZOOECNJRR-UHFFFAOYSA-N,N#CC1=C(N)Oc2c(sc3ccccc23)C1c1ccco1,0.42326733
SCFCJTGMEXKBFG-UHFFFAOYSA-N,CCC(C(=O)NCc1ccco1)N(C(=O)CNS(=O)(=O)c1ccc(F)cc1)c1ccccc1F,0.4950495
NMONIVDHRRRWGP-UHFFFAOYSA-N,CC(=O)c1ccc(NC(=O)c2ccc(CSc3ccccc3)o2)cc1,0.3019802
IAXMUDYKLJONCY-UHFFFAOYSA-N,COCCCN(C(=O)c1ccccc1F)c1nc(-c2ccc(OC)cc2)cs1,0.48844886
UQLBANUOJDKQTK-UHFFFAOYSA-N,COc1cc(C)ccc1OCCCOc1cc(C)ccc1Cl,0.8787129
GDEOVZOGQUWNTL-DQRAZIAOSA-N,COc1ccc(OC)c2c1s/c(=N\C(=O)c1cccc(N3C(=O)CCC3=O)c1)n2C,0.3960396
KRNFOZIERPWMDR-UHFFFAOYSA-N,CCOC(=O)c1cc(-c2csc(Nc3ccccc3Cl)n2)on1,0.4220297
IISSNOKSMQMKTK-UHFFFAOYSA-N,CCn1c(SCC(=O)Nc2sc3c(c2C(N)=O)CCC(C)C3)nnc1-c1ccco1,0.22524753
NMTGXAKMAWZRIF-UHFFFAOYSA-N,CC1CC2OC(=O)C3(C)C(=O)CCC(C)(C23)C1(O)CCc1ccoc1,0.27945545
QMDJPSHENSGWAP-FQHLDWHWSA-N,CC(/C=C1\SC(=S)N(CCC(=O)Nc2ccc(O)cc2)C1=O)=C\c1ccccc1,0.31188118
HXADWCYVASHKGW-UHFFFAOYSA-N,CCCCn1c(CCNC(=O)c2ccco2)nc2ccccc21,0.59942245
RXWFTRCEZFOVLT-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)NCC(=O)NCc2cc(=O)n(C)c(=O)n2C)cc1C,0.30132014
ZXRXZGRSZBBFGN-UHFFFAOYSA-N,CC(=O)Nc1ccc(CN2CCc3c([nH]c4ccccc34)C2C(C)(C)C)cc1,0.5608911
JCVUUGGGIYOZFN-UHFFFAOYSA-N,CN(CCN1CC2CN(CCc3ccc(F)c(F)c3)CC(C1)O2)S(=O)(=O)c1ccc(C#N)cc1,0.7495875
CJCAWBZLWUKXEZ-UHFFFAOYSA-N,CCc1noc(C)c1C(=O)Nc1ccc(F)c(F)c1,0.27326733
AIRYYAGSJFNMQB-UHFFFAOYSA-N,CN(C)C=C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O,0.34983498
BOJVLUPCUOHWSK-UHFFFAOYSA-N,CC(C)COC(=O)C(N)C(C(=O)OCC(C)C)c1ccccc1,0.21031353
PYXMQKMCJXHMFL-UHFFFAOYSA-N,CCN(CC(=O)Nc1ccccc1OC)C(=O)c1ccc2[nH]c3c(c2c1)CC(C)CC3,0.4059406
PAISZSHOTCHEBJ-UHFFFAOYSA-N,CCOC(=O)C1(Cc2ccccc2C)CCCN(C(=O)c2ccc3nccnc3c2)C1,0.31023103
AQMDSQRDCCTGAJ-UHFFFAOYSA-N,Cc1ccc(NC(=S)N(C)CCc2ccccn2)cc1C,0.5709571
IICPZSSQOTXQPH-VXLYETTFSA-N,CCOc1ccc(-n2c(C)cc(/C=N/NC(=O)C(N)=O)c2C)cc1,0.30115512
RQEIJGLJQPNYDS-UHFFFAOYSA-N,Cc1cc(NC(=O)Nc2cc(F)ccc2F)no1,0.24257426
AUXBNOADBOUOEQ-UHFFFAOYSA-N,Cc1ccc2c(c1)N=C(c1ccc(F)cc1)CO2,0.5787129
MJWJERQDSKMRBE-UHFFFAOYSA-N,COC(=O)C(c1ccccc1)N(C)S(=O)(=O)c1cccc(S(=O)(=O)N(C)C(C(=O)OC)c2ccccc2)c1,0.31028995
ULMIOWXWOLSHAW-UHFFFAOYSA-N,Fc1ccccc1NC(=S)Nn1cnnc1,0.16914192
JYKCIGCRVFUICO-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)N1CCCc1cn(CC2CCC(C3CCC(Cn4cc(CCCN5C(=O)c6ccccc6C5=O)nn4)O3)O2)nn1,0.69224423
KCELPTUGZHWRLW-UHFFFAOYSA-N,Cc1noc(C)c1C(=O)N1CCN(S(=O)(=O)c2cccs2)CC1,0.29585102
WNPOIOPYLLSBQR-UHFFFAOYSA-N,COc1cccc(C2NC(C)(C(=O)O)C3C(=O)N(C(C)C)C(=O)C23)c1O,0.16556656
CNAHESCKEYBSSH-UHFFFAOYSA-N,Cc1ccc(SCC(=O)OCC(=O)Nc2ccccc2C(F)(F)F)cc1C,0.3440594
UBRQJRNYSGYVLV-UHFFFAOYSA-N,COc1cc(Br)c(C(C)NC(=O)c2cccc(Br)c2)cc1OC,0.33044556
NCGCAJLLSCJSQL-UHFFFAOYSA-N,CN(C)C(=O)CSc1nnc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)n1C,0.2789604
AABJFGNYJCCAEA-UHFFFAOYSA-N,Cc1ccc2[nH]c(SC(C)C(=O)N3CCCC3)nc2c1,0.2545969
KMUOWVJTLAOVPK-UHFFFAOYSA-N,COCc1cnc(N2CCC(C3CC3COCc3ccc(S(C)(=O)=O)cc3F)CC2)nc1,0.5107261
TVPAWAZKOGPPAE-UHFFFAOYSA-N,Cc1ccccc1OC(=O)c1cccnc1,0.3230198
ZYBJXDCXXDQHMY-UHFFFAOYSA-N,COc1ccc(NC(=O)C2=CC(c3ccc(OC)c(OC)c3)=NS(=O)(=O)N2C)cc1,0.40858087
ASDJCNDPNJPQCY-UHFFFAOYSA-N,COCCCNC(=O)Cn1nnc(-c2ccccc2NC(=O)c2ccc(F)cc2)n1,0.32549506
RNYQKAKPXGJWAW-UHFFFAOYSA-N,CCOc1ccccc1CNC(=O)CCNS(=O)(=O)c1ccc2[nH]c(=O)oc2c1,0.37376237
JEJWMQKFXMEKSE-UHFFFAOYSA-N,Cc1cc(NC(=O)CSc2nnc(-c3c[nH]c4ccccc34)n2C)no1,0.37871286
OCJKYRRDOCXQJH-UHFFFAOYSA-N,CC(=O)Nc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCCCCC3)CC2)cc1,0.18646865
CXVJKQUOGCFXSP-UHFFFAOYSA-N,Cc1ccc(NC2=NCCCS2)c(C)c1C,0.37128714
PHVJZEIUVSSBRM-UHFFFAOYSA-N,O=C(NCCS(=O)(=O)NCc1ccccc1)c1ccc2c(c1)OCO2,0.48762375
GBMHRPRDDQCAOV-UHFFFAOYSA-N,COc1ccc(Cl)cc1NC(=O)CCN1C(=O)C2C3C=CC(C4CC34)C2C1=O,0.32665017
WWHKPAKQDBMWDQ-UHFFFAOYSA-N,O=C(CC1C(=O)N(c2ccccc2)C(=S)N1c1ccccc1)c1ccccc1,0.47524753
FUKCYBWWZJIHOD-UHFFFAOYSA-N,COCCn1c(C)cc(C(=O)COC(=O)c2ccc(-n3nc(C)cc3C)cc2)c1C,0.4509076
CNOPLJVDZWWTIE-UHFFFAOYSA-N,O=c1[nH]c2ccc(NS(=O)(=O)c3ccc(F)c(Cl)c3)cc2[nH]1,0.52970296
NNCNDAULVXCPCT-UHFFFAOYSA-N,O=C(c1ccco1)N1CCN(Cc2nc(Cc3ccccc3)no2)CC1,0.5107261
OJSNYALXAWFPIP-UHFFFAOYSA-N,O=C(CSc1cn(CCNC(=O)c2ccccc2)c2ccccc12)NCC1CCCO1,0.42821783
YNQFATGUCDAYCZ-UHFFFAOYSA-N,CCOc1ccc(Cl)cc1S(=O)(=O)N1CCC(C(=O)NC2CC2)CC1,0.3100778
QXZBMGXHMJOVNI-UHFFFAOYSA-N,Cc1ccsc1C(=O)OCc1nc2ccsc2c(=O)[nH]1,0.18151815
JJRFVRVVCKSILP-UHFFFAOYSA-N,O=C(CNC(=O)c1ccccc1Cl)Nc1ccncc1,0.17821783
NCHZLYXRPCLWNK-UHFFFAOYSA-N,O=C(Nc1ccccc1N1CCOCC1)c1csc2c1CCCC2,0.4579208
JEYXIJNAQRWGGT-UHFFFAOYSA-N,Cc1cccc(C)c1OCCCCc1c(C)n[nH]c1C,0.787058
WNNVCUBRMUPPQE-UHFFFAOYSA-N,Cc1ccc(Cn2c(SCC(C)C)nc3c2c(=O)[nH]c(=O)n3C)cc1,0.4438944
UIQWKDRMFOEZSK-UHFFFAOYSA-N,CCOc1ccc(NC(=O)CSc2ccc(-c3cccnc3)nn2)cc1,0.3910891
BLZXDUVTDYZVNJ-UHFFFAOYSA-N,COc1ccc(O)c(C(=O)CC(=O)c2ccccc2)c1,0.21683168
IOEMSSUZVXQHBV-UHFFFAOYSA-N,O=C(CSc1nc2ccccc2[nH]1)Nc1ccc(F)cc1,0.35148516
RURDZRGWYJBGJV-UHFFFAOYSA-N,Cc1ccc(CNC(=O)Cn2ncn3cccc3c2=O)cc1,0.40346536
ZTOQBZKRTGMFIF-UHFFFAOYSA-N,Cc1c(C(=O)NCC2COc3ccccc3O2)oc2ccc(S(=O)(=O)N(C)C3CCCCC3)cc12,0.47359735
STLUFKJTWQAKNP-UHFFFAOYSA-N,COC(=O)c1ccc(NC(=O)CN2CCN(c3ccccc3)CC2)cc1,0.48019803
HBPOCBWICAHIFS-UHFFFAOYSA-N,COCCNC(=O)C(C)OC(=O)c1cc2sccc2n1C,0.2380363
GMSRZDMPACNQBU-UHFFFAOYSA-N,O=C(Nc1nc2c(Cl)c(Cl)ccc2s1)C1CC1,0.3589109
DFLUHUHYJXTGCY-OQLLNIDSSA-N,O=C1NC(=O)/C(=C\c2cn(CC(=O)N3CCOCC3)c3ccccc23)S1,0.43688118
WAUTZUVLOJRFQS-UHFFFAOYSA-N,COC(=O)c1c(NC(=O)c2ccn(C)n2)sc2c1CCC2,0.18036303
YIALPHXJRDVQMY-UHFFFAOYSA-N,CCC(=O)c1cc2c(cc1NC(=O)c1cccs1)OCCO2,0.16749175
NPOJDFMHUCGQDV-UHFFFAOYSA-N,c1ccc(C2CCCN(Cc3nc(CC4CC4)no3)CC2)cc1,0.76567656
IHABNHSBRZLTSX-UHFFFAOYSA-N,CCn1c(S)nnc1CCc1ccccc1,0.6732673
YJOUENSLEHTJPQ-GDNBJRDFSA-N,CCN1C(=O)/C(=C/c2cn(CCC#N)nc2-c2ccc(F)cc2)SC1=S,0.5928218
LDYPPIIFFJVHJN-UHFFFAOYSA-N,CCOC(=O)c1c(O)c2c(n(Cc3ccco3)c1=O)CCCC2,0.2101603
NZWZSWYLKDVALG-UHFFFAOYSA-N,CS(=O)(=O)N(CC(=O)N1CCC(C(N)=O)CC1)c1cc(C(F)(F)F)ccc1Cl,0.24092409
BQRQCGRSMWJIPH-OUKQBFOZSA-N,O=C(Oc1ccccc1/C=C/C(=O)c1cc2ccccc2o1)c1cccc(F)c1,0.39752474
IYFHFGJAKKCNCZ-UHFFFAOYSA-N,CCn1c(C)c(C(C)=O)c(N2CCN(c3ccc(OC)cc3)CC2)nc1=S,0.37970296
WZUYRDDLDZDYFL-UHFFFAOYSA-N,C=CCNC(=O)c1oc2ccc(S(=O)(=O)N3CCCCC3)cc2c1C,0.3539604
AARVTGUIEGZFIT-UHFFFAOYSA-N,CCOC(=O)C(C)n1cnc2c(cnn2-c2ccc(Cl)cc2)c1=O,0.42574257
SMFPOUQIDIJJAP-UHFFFAOYSA-N,CCc1ccc(S(=O)(=O)NC2CC(C)(C)NC(C)(C)C2)cc1,0.42821783
HVEFZXOSHOZHJZ-QGMBQPNBSA-N,CC(C)C(N)C(=O)N/N=C/c1ccc2nccnc2c1,0.23019803
JIQNHJGOVSUYHB-UHFFFAOYSA-N,CC(C)c1nnc(NC(=O)C2CCCN2C(=O)Nc2cccc(Cl)c2)s1,0.30528054
QDZKNWBEXWAYKO-UHFFFAOYSA-N,Cc1ccc(C)c(NS(=O)(=O)c2cc3c4c(c2)CC(=O)N4CCC3)c1,0.43853134
AGMQKWUVLYPZHJ-UHFFFAOYSA-N,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)Nn1cnnc1,0.285066
ZRJKNTBHBCEVCK-UHFFFAOYSA-N,Cc1ccc(C2=CC(C)(c3ccc(C)cc3)Nc3nc(C(F)(F)F)nn32)cc1,0.65841585
WTYHSUXGGRMNOC-UHFFFAOYSA-N,C=CCN(N(C)c1ncc(C(F)(F)F)cc1Cl)S(=O)(=O)c1ccc(Cl)cc1,0.7640264
HUMQVNPSOFYCGX-UHFFFAOYSA-N,O=S(=O)(Nc1ccc2c[nH]nc2c1)c1ccc(Cl)s1,0.5928218
DJADBWRRWNPQEB-IZZDOVSWSA-N,COCCNC(=O)/C(C#N)=C/c1ccc2c(c1)OCO2,0.20420793
OZZIJTXTYXPEJY-UHFFFAOYSA-N,CCCCCCCc1c(O)nc(SCCN2CCOCC2)[nH]c1=O,0.5371287
HPAGIZOABHPFEX-UHFFFAOYSA-N,Cc1sc2ncn(CC(=O)N3CCCCC3)c(=O)c2c1S(=O)(=O)N1CCC(C)CC1,0.26831684
YRAAFUYLFOKEGT-UHFFFAOYSA-N,O=C(NC(=S)Nc1ccc2c(c1)OCCO2)c1ccco1,0.22112212
BGHCKGJSPYFXPS-RMKNXTFCSA-N,CC(C)(C)c1ccc(/C=C/C(=O)NC2CCS(=O)(=O)C2)cc1,0.30445546
DDICPWCRXWQAHD-UHFFFAOYSA-N,CC(C)(C)SCCNC(=O)CN(c1ccccc1)S(=O)(=O)c1ccccc1,0.5532178
ZEURXJJLFFSRDT-UHFFFAOYSA-N,CC(C)Oc1cc(C2CCNCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,0.6790429
QWDYNIRLFVJXII-UHFFFAOYSA-N,O=C(NCc1ccccc1)NC1(C(=O)N2CCN3CCCC3C2)CCCCC1,0.28382838
USPWWVIFHOTFCA-UHFFFAOYSA-N,CCCCCc1nnc(NC(=O)CN2C(=O)C3CCCCC3C2=O)s1,0.36138615
SWEXCADKQNUPTD-UHFFFAOYSA-N,CC(C)(CO)Nc1nc(N2CCCC2)nc(N2CCCC2)n1,0.37541255
KFDIJWYEMTYRGK-UHFFFAOYSA-N,CC1=C(CCN2CCN(C(C)C)C(CCO)C2)C(C)(C)CCC1,0.430198
PNPKACKWOIISBC-UHFFFAOYSA-N,CCN1C(=O)c2cccc3c(S(=O)(=O)NCC4CCCO4)ccc1c23,0.5862211
CRUSKWYLNQDMLX-UHFFFAOYSA-N,O=C(NCCc1ccccc1)c1cc(S(=O)(=O)N2CCCC2)ccc1F,0.6138614
UELADTJVDCZMTL-UHFFFAOYSA-N,COC(=O)c1c(NC(=O)CN2CCC3(O)CCCCC3C2c2cc(OC)ccc2OC)sc(C)c1C,0.3351485
LVFLIHKXGKGQSF-UHFFFAOYSA-N,O=C(CC1CCCCC1)NC1CCCC1,0.36930692
WXOVBJDPOKOEOS-UHFFFAOYSA-N,CCOC(=O)c1cc(C(=O)Nc2sc3c(c2C#N)CCCC3)nn1C,0.25841585
SIUMOAMTBCIDJR-UHFFFAOYSA-N,CCOc1ccc(NC(=O)C2CC3CCC2C3)cc1,0.38358086
JLIKAWWFMHTVGM-UHFFFAOYSA-N,O=C1C2CC=CCC2C(=O)N1Cc1ccccc1Cl,0.39438945
FCFFCUKVWGUJQL-UHFFFAOYSA-N,Brc1ccccc1-c1nnc(COc2ncnc3ccccc23)o1,0.5408416
KFZKCVPMYQGTSU-UHFFFAOYSA-N,CN1C(=O)Cc2cc(S(=O)(=O)N3CCN(c4ccc(Cl)cc4)CC3)ccc21,0.6567657
CQWSIXOAKURMBV-WOJGMQOQSA-N,COc1cc(/C=N/NC(=O)CCN2CCN(C)CC2)cc2c1OCO2,0.40693069
ITUQLOOXEGJNBY-UHFFFAOYSA-N,CCCCC1=CC2=CC(=O)C(C)(OC(=O)CC)C(=O)C2=CN1CC(C)C,0.35042432
BGDNTZKFIRMCRE-UHFFFAOYSA-N,Cc1cccc(N(CC(=O)N2CCN(c3ccccc3F)CC2)S(C)(=O)=O)c1,0.5561056
JJYLSXUHDFUCGU-BENRWUELSA-N,O=C1NC(=S)S/C1=C1\Sc2ccccc2N1CCCS(=O)(=O)O,0.37747526
ORIMNNAZBXAPLP-UHFFFAOYSA-N,Cc1cc(=O)oc2cc(OCCSCCN3CCOCC3)ccc12,0.5462046
IRNDCSAPGMEUML-UHFFFAOYSA-N,O=C(NCC1COc2ccccc2O1)Nc1ccccc1F,0.40841585
OTJWTBQAMPBMOR-UHFFFAOYSA-N,COc1ccc(-n2c(=O)c3c4c(sc3n(CC(=O)NCC3CCCO3)c2=O)CCCC4)c(OC)c1,0.47508252
LNBVFVNCNKZBRN-UHFFFAOYSA-N,CCCCn1c(CN2CCOCC2)nc2c1c(=O)n(C)c(=O)n2C,0.47020182
VTZWNSAFVYMODF-ACFHMISVSA-N,NC(=S)N/N=C/c1ccc(/C=N/NC(N)=S)cc1,0.14933993
