key,input,activity10
OBKXEAXTFZPCHS-UHFFFAOYSA-N,O=C(O)CCCc1ccccc1,0.16749175
CZFFBEXEKNGXKS-UHFFFAOYSA-N,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,0.02970297
QMHSXPLYMTVAMK-UHFFFAOYSA-N,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,0.6518152
OGSBUKJUDHAQEA-WMCAAGNKSA-N,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,0.23267327
ONJQDTZCDSESIW-UHFFFAOYSA-N,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,0.6100896
CFCUWKMKBJTWLW-BKHRDMLASA-N,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,0.33223715
YIQPUIGJQJDJOS-UHFFFAOYSA-N,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,0.55775577
FBWNMEQMRUMQSO-UHFFFAOYSA-N,CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,0.7410891
RJMUSRYZPJIFPJ-UHFFFAOYSA-N,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,0.42574257
QEFAQIPZVLVERP-UHFFFAOYSA-N,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,0.24257426
JVLBPIPGETUEET-GAAHOAFPSA-O,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,0.12252475
VKYKSIONXSXAKP-UHFFFAOYSA-N,C1N2CN3CN1CN(C2)C3,0.36922443
SQKUFYLUXROIFM-UHFFFAOYSA-N,Cc1ncc(COP(=O)(O)O)c(CN(CCN(CC(=O)O)Cc2c(COP(=O)(O)O)cnc(C)c2O)CC(=O)O)c1O,0.21287128
TYMRLRRVMHJFTF-UHFFFAOYSA-N,NCc1ccc(S(N)(=O)=O)cc1,0.15841584
RVGLGHVJXCETIO-UHFFFAOYSA-N,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,0.10891089
XLMALTXPSGQGBX-GCJKJVERSA-N,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,0.9740099
IJDNQMDRQITEOD-UHFFFAOYSA-N,CCCC,0.17821783
PUDHBTGHUJUUFI-UHFFFAOYSA-N,CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(NC(=O)C(N)Cc2ccc3ccccc3c2)CSSCC(C(=O)NC(C(N)=O)C(C)O)NC1=O,0.6390264
DOMWKUIIPQCAJU-LJHIYBGHSA-N,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.16138613
HHXHVIJIIXKSOE-QILQGKCVSA-N,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,0.46534654
ZRYHPQCHHOKSMD-UHFFFAOYSA-N,C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1,0.43663368
MUQNGPZZQDCDFT-JNQJZLCISA-N,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,0.21493399
GJNXBNATEDXMAK-PFLSVRRQSA-N,CCNC(=NCCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCCN=C(NCC)NCC)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O)NCC,0.5313531
IJDNQMDRQITEOD-UHFFFAOYSA-N,CCCC,0.17821783
WQABCVAJNWAXTE-UHFFFAOYSA-N,OCC(S)CS,0.096640736
WYQPLTPSGFELIB-JTQPXKBDSA-N,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.30165017
RUDATBOHQWOJDD-BSWAIDMHSA-N,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.38820133
LCQLHJZYVOQKHU-VKHMYHEASA-N,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,0.024339935
YKPUWZUDDOIDPM-SOFGYWHQSA-N,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,0.15717822
BMQGVNUXMIRLCK-OAGWZNDDSA-N,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,0.44059405
QFFGVLORLPOAEC-SNVBAGLBSA-N,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,0.03960396
WVDDGKGOMKODPV-UHFFFAOYSA-N,OCc1ccccc1,0.087046206
YTKUWDBFDASYHO-UHFFFAOYSA-N,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,0.42139322
IJDNQMDRQITEOD-UHFFFAOYSA-N,CCCC,0.17821783
MWTBKTRZPHJQLH-UHFFFAOYSA-N,CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1,0.5111386
BYJAVTDNIXVSPW-UHFFFAOYSA-N,c1ccc2c(c1)CCCC2C1=NCCN1,0.5688944
KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],0.0900165
OMFNSKIUKYOYRG-MOSHPQCFSA-N,CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1OCC,0.48184818
ALFGKMXHOUSVAD-UHFFFAOYSA-N,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,0.18598735
SIGSPDASOTUPFS-XUDSTZEESA-N,C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,0.37268978
QWCJHSGMANYXCW-UHFFFAOYSA-N,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,0.5594059
QOFQTBTZCJVITI-UHFFFAOYSA-N,CN1C(C(=O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O,0.25247526
IJDNQMDRQITEOD-UHFFFAOYSA-N,CCCC,0.17821783
IJDNQMDRQITEOD-UHFFFAOYSA-N,CCCC,0.17821783
LKAJKIOFIWVMDJ-UHFFFAOYSA-N,CC12Cc3c[nH]nc3CC1CCC1C2CCC2(C)C1CCC2(C)O,0.43481848
BARDROPHSZEBKC-OITMNORJSA-N,C[C@@H](O[C@H]1OCCN(Cc2nn(P(=O)(O)O)c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.6118812
QVNNONOFASOXQV-UHFFFAOYSA-N,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,0.22367987
IJDNQMDRQITEOD-UHFFFAOYSA-N,CCCC,0.17821783
JCRIVQIOJSSCQD-UHFFFAOYSA-N,CNC(C)CC1CCCCC1,0.5490924
ISHXLNHNDMZNMC-UHFFFAOYSA-N,C#CC1(O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CC,0.44158417
FAIIFDPAEUKBEP-UHFFFAOYSA-N,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0.23090523
CNIIGCLFLJGOGP-UHFFFAOYSA-N,c1ccc2c(CC3=NCCN3)cccc2c1,0.7340759
GCKMFJBGXUYNAG-HLXURNFRSA-N,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.28465346
NZWOPGCLSHLLPA-UHFFFAOYSA-N,CC(=O)OC(C)C[N+](C)(C)C,0.2
DYLGFOYVTXJFJP-MYYYXRDXSA-N,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,0.9851485
GEFQWZLICWMTKF-CDUCUWFYSA-N,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,0.04636964
XVQUOJBERHHONY-UHFFFAOYSA-N,CNC(C)CCC=C(C)C,0.10387789
NZLPWFTXPYJYSS-UHFFFAOYSA-N,O=C(O)CN(CCN(CC(=O)O)CC(COP(=O)(O)OC1CCC(c2ccccc2)(c2ccccc2)CC1)N(CC(=O)O)CC(=O)O)CC(=O)O,0.44884488
PDWUPXJEEYOOTR-UHFFFAOYSA-N,NC(N)=NCc1cccc(I)c1,0.25742576
JZNZSKXIEDHOBD-HUUCEWRRSA-N,O=C(O)CN1CCN(CC(=O)O)CCN([C@H](CO)[C@H](O)CO)CCN(CC(=O)O)CC1,0.12706271
DCCSDBARQIPTGU-HSZRJFAPSA-N,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1,0.4700495
DUGOZIWVEXMGBE-CHWSQXEVSA-N,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,0.10684819
KYYIDSXMWOZKMP-UHFFFAOYSA-N,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,0.51938945
MEUCPCLKGZSHTA-RHCWOGDZSA-N,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(NC(=O)[C@H]2CC(=O)NC(=O)N2)cc1)C(=O)N[C@H](Cc1ccc(NC(N)=O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCCC1C(=O)N[C@H](C)C(N)=O,0.5462046
UUQMNUMQCIQDMZ-UHFFFAOYSA-N,CNCCc1ccccn1,0.5008251
SXYIRMFQILZOAM-HVNFFKDJSA-N,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,0.5231023
MKKYBZZTJQGVCD-XTCKQBCOSA-N,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,0.30816832
KSGXQBZTULBEEQ-UHFFFAOYSA-N,CCCCCCOC(=O)N=C(N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,0.51567656
HUCJFAOMUPXHDK-UHFFFAOYSA-N,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,0.3721122
YECBIJXISLIIDS-UHFFFAOYSA-N,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,0.9620462
GQPLMRYTRLFLPF-UHFFFAOYSA-N,N#[N+][O-],0.103960395
IJDNQMDRQITEOD-UHFFFAOYSA-N,CCCC,0.17821783
SGEGOXDYSFKCPT-UHFFFAOYSA-N,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,0.7392739
VMZMNAABQBOLAK-DBILLSOUSA-N,NCCCC[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2C[C@@H](OC(=O)NCCN)CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O,0.6217822
NUKYPUAOHBNCPY-UHFFFAOYSA-N,Nc1ccncc1,0.014851485
DDFOUSQFMYRUQK-RCDICMHDSA-N,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F,0.2359736
JUUFBMODXQKSTD-UHFFFAOYSA-N,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,0.34918672
UBPYILGKFZZVDX-UHFFFAOYSA-N,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,0.6188119
XRQDFNLINLXZLB-GKWMMFDUSA-N,CCC(CC)C(NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1N=C(N)N,0.08828383
QNZCBYKSOIHPEH-UHFFFAOYSA-N,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,0.49834985
FPOHNWQLNRZRFC-ZHACJKMWSA-N,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,0.43069306
YJYPHIXNFHFHND-UHFFFAOYSA-N,COc1ccc2cccc(CCNC(C)=O)c2c1,0.44966996
ZCCUWMICIWSJIX-XHNDKCDBSA-N,CCO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1,0.32920793
CUIHSIWYWATEQL-UHFFFAOYSA-N,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,0.4529703
ZPMNHBXQOOVQJL-UHFFFAOYSA-N,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,0.95049506
PAEBIVWUMLRPSK-IDTAVKCVSA-N,CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)[C@@H](O)[C@H]1O,0.2830033
PYGWGZALEOIKDF-UHFFFAOYSA-N,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,0.58737624
YFGHCGITMMYXAQ-UHFFFAOYSA-N,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,0.43770626
DLZUBMGMHUNDLF-CVSXEEBHSA-N,C[C@]12CC(C=O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.28663367
HKXBNHCUPKIYDM-HBZIUUSASA-N,C=C1/C(=C/C=C2\CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,0.36026102
OUJTZYPIHDYQMC-LJQANCHMSA-N,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,0.35643566
ONUMZHGUFYIKPM-MXNFEBESSA-N,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c5cc(O)c(CNCP(=O)(O)O)c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,0.62376237
UCJGJABZCDBEDK-UHFFFAOYSA-N,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,0.7378595
QGJUIPDUBHWZPV-SGTAVMJGSA-N,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,0.22524753
JVHXJTBJCFBINQ-ADAARDCZSA-N,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,0.5366572
JTZZSQYMACOLNN-RHTUGUTMSA-N,COc1ccc2c(OC3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,0.5181518
NTJOBXMMWNYJFB-UHFFFAOYSA-N,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,0.15247525
CBPNZQVSJQDFBE-FUXHJELOSA-N,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,0.3387553
ZKLPARSLTMPFCP-OAQYLSRUSA-N,O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,0.00990099
UPNUIXSCZBYVBB-JVFUWBCBSA-N,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,0.27929044
PHWXUGHIIBDVKD-UHFFFAOYSA-N,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,0.27475247
IYFNEFQTYQPVOC-UHFFFAOYSA-N,CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1,0.46660772
QXWYKJLNLSIPIN-SFYZADRCSA-N,N[C@@H](C(=O)O)[C@@H](O)c1ccc(O)c(O)c1,0.074257426
RYQOILLJDKPETL-UHFFFAOYSA-N,CCCCCCOC(=O)CCC(=O)CN,0.19760726
GBBBPWVJGMFZGX-UHFFFAOYSA-N,O=P(O)(O)C(NC1CCCCC1)P(=O)(O)O,0.16245875
VLCYCQAOQCDTCN-UHFFFAOYSA-N,NCCCC(N)(C(=O)O)C(F)F,0.169967
WEAJZXNPAWBCOA-INIZCTEOSA-N,COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,0.259901
KGFYHTZWPPHNLQ-AWEZNQCLSA-N,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,0.35148516
KGPGQDLTDHGEGT-VBZOGQDBSA-N,CN[C@H]1C(=O)N[C@@H]2Cc3ccc(cc3)Oc3cc4cc(c3O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3NC(=O)CCCCCCCCC(C)C)Oc3ccc(cc3Cl)[C@@H](O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(cc(O)c2Cl)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc(O)cc1C(C(=O)NCCCN(C)C)NC3=O,0.5425743
VPPJLAIAVCUEMN-GFCCVEGCSA-N,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,0.05940594
VSWBSWWIRNCQIJ-UHFFFAOYSA-N,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,0.8024753
LZPZPHGJDAGEJZ-AKAIJSEGSA-N,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,0.22029702
GYHCTFXIZSNGJT-XMMPIXPASA-N,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCC[C@@H](O)c3cc(Cl)ccc32)c(C)c1,0.36138615
AVAACINZEOAHHE-VFZPANTDSA-N,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,0.10427774
XDXWLKQMMKQXPV-QYQHSDTDSA-N,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,0.49339935
DTGLZDAWLRGWQN-UHFFFAOYSA-N,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,0.2970297
PNCPYILNMDWPEY-QGZVFWFLSA-N,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,0.7871287
KWTWDQCKEHXFFR-SMDDNHRTSA-N,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,0.10437294
ZSBOMTDTBDDKMP-OAHLLOKOSA-N,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,0.27475247
POGQSBRIGCQNEG-UHFFFAOYSA-N,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,0.06435644
QURWXBZNHXJZBE-MCDGZUPGSA-N,NC(N)=NCCCC(NC(=O)[C@H](N)CCCN=C(N)N)C(=O)N1CCCC1C(=O)N1C[C@H](O)CC1C(=O)NCC(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CO)C(=O)N1Cc2ccccc2CC1C(=O)N1C(C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C[C@@H]2CCCC[C@@H]21,0.33374587
OHRURASPPZQGQM-HMLXJHLFSA-N,C/C=C1\NC(=O)[C@H]2CSSCCC=C[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,0.32178217
JZCPYUJPEARBJL-UHFFFAOYSA-N,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,0.9059406
PWKSKIMOESPYIA-BYPYZUCNSA-N,CC(=O)N[C@@H](CS)C(=O)O,0.011138614
ZZORFUFYDOWNEF-UHFFFAOYSA-N,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,0.19306931
UEQUQVLFIPOEMF-UHFFFAOYSA-N,CN1CCN2c3ccccc3Cc3ccccc3C2C1,0.5167374
JNMRHUJNCSQMMB-UHFFFAOYSA-N,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.21287128
GZKLJWGUPQBVJQ-UHFFFAOYSA-N,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,0.96676093
KPWSJANDNDDRMB-UHFFFAOYSA-N,CN(C)C(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,0.6707921
GZOSMCIZMLWJML-VJLLXTKPSA-N,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,0.4009901
IMOZEMNVLZVGJZ-QGZVFWFLSA-N,CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,0.4389439
IJDNQMDRQITEOD-UHFFFAOYSA-N,CCCC,0.17821783
BBAWEDCPNXPBQM-GDEBMMAJSA-N,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,0.24752475
IJDNQMDRQITEOD-UHFFFAOYSA-N,CCCC,0.17821783
UHTHHESEBZOYNR-UHFFFAOYSA-N,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,0.5792079
KFQYTPMOWPVWEJ-UHFFFAOYSA-N,CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,0.6509901
ZJVFLBOZORBYFE-UHFFFAOYSA-N,CC(C)C(=O)c1c(C(C)C)nn2ccccc12,0.2920792
IWCWQNVIUXZOMJ-MISYRCLQSA-N,CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)O)[C@@H]1CC2,0.08415841
IJDNQMDRQITEOD-UHFFFAOYSA-N,CCCC,0.17821783
AJXPJJZHWIXJCJ-UHFFFAOYSA-N,CN1C(=O)CC(C)(c2ccccc2)C1=O,0.15594059
DQSLQLASZLSYNV-UHFFFAOYSA-N,Nc1ccc(S(=O)(O)=Nc2ncccn2)cc1,0.1910066
BSMCAPRUBJMWDF-KRWDZBQOSA-N,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,0.41666666
PKVRCIRHQMSYJX-AIFWHQITSA-N,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4,0.36633664
QZZUEBNBZAPZLX-QFIPXVFZSA-N,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,0.3539604
OOUGLTULBSNHNF-UHFFFAOYSA-N,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,0.18811882
VDJHFHXMUKFKET-WDUFCVPESA-N,C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C,0.13844885
FBQPGGIHOFZRGH-UHFFFAOYSA-N,CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12,0.7640264
PCOBBVZJEWWZFR-UHFFFAOYSA-N,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,0.3801273
KSMAGQUYOIHWFS-UHFFFAOYSA-N,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,0.43069306
XMXHEBAFVSFQEX-UHFFFAOYSA-N,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,0.84653467
MUTNCGKQJGXKEM-UHFFFAOYSA-N,CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21,0.14356436
LUMKNAVTFCDUIE-VHXPQNKSSA-N,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,0.730198
RLLPVAHGXHCWKJ-UHFFFAOYSA-N,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,0.42574257
